"Chlorophyll a, total",Divinyl chlorophyll a,Chlorophyll b,19-Hexanoyloxyfucoxanthin,19-Butanoyloxyfucoxanthin,Fucoxanthin,Peridinin,Alloxanthin,Zeaxanthin
-1.082956394255751,-3.347181950153999,-3.5810245081358354,-2.120467807061963,-3.0045726750067545,-3.6314720490526526,-6.211757166194205,-4.461746174571749,-3.1946082050134743
-2.023781694574782,-3.91180023024438,-5.170554605531014,-3.5642137760515444,-4.491721329330526,-5.5588507880318385,-6.27716724647847,-12.206072645530174,-3.220400361383662
-1.5713333026617737,-3.9619046125047506,-4.7490473693640265,-3.0098889075094086,-4.146223712400173,-5.17022586835571,-5.595951732521579,-5.9235778872475615,-2.867536263805301
-1.7789184886481928,-4.2134392952775,-4.823945417320093,-2.9798575267608824,-3.9548103675186046,-4.946892761548563,-6.121587355561567,-6.365101972520915,-3.3517160563995896
-1.3265227335878982,-3.475354816577601,-3.912451947410606,-2.581186519589741,-3.5751970099584023,-4.113826508941793,-5.265635872173005,-4.294647898502233,-2.9715604599705165
-1.21058900989055,-3.5952269383849416,-4.397915313867676,-2.38686373458139,-3.348911477574652,-3.9819316532531324,-5.383142625744496,-4.678162150341013,-2.916511214110161
-1.9416371314123813,-4.282376576688026,-5.052775187914415,-3.253319247467348,-4.356109718190933,-5.649131518529114,-6.705096923861264,-6.066943982364362,-3.5271867838743467
-1.215703102715163,-3.4690368649856063,-3.5571993691023316,-2.4973889829753304,-3.6747372481910943,-3.862361792160723,-5.019540679595035,-4.696355534617405,-3.2824769188612604
-1.051255837488434,-3.6374628753262197,-3.4910676595992496,-2.104321472213118,-3.1444125997528567,-3.4222127660510253,-4.926211474447511,-4.279952039745264,-3.489365765908433
-1.495132918157551,-3.790607021371974,-4.655901427830455,-2.458618043181218,-3.612656463047546,-4.50990455263049,-5.62718983470479,-5.161234313542825,-3.499204003601226
-1.1071500115219244,-3.1961484836225194,-3.7601866873855454,-2.539627069012284,-3.6979364249320374,-4.025205701392112,-4.949938439594546,-4.266843883495457,-2.980328621302197
-0.8774756779125159,-5.305063067716382,-3.5353571430975856,-2.129659624840521,-3.00439220273363,-2.204555885824523,-4.511917576075077,-4.8070626497274604,-5.227675881438301
-1.580278121825946,-4.166001865872257,-4.174884213351585,-2.9979244746719633,-4.04204684243867,-3.2669396029199183,-5.92107840667114,-5.342339266977386,-3.719971851711922
-2.2778526763178184,-4.568689762462761,-5.462161880126658,-3.376586333373671,-4.3980316340956875,-5.4854518468996325,-12.206072645530174,-12.206072645530174,-3.4910946716229003
-1.7269941613085502,-3.978988896913503,-4.693720783333457,-2.9277224717884396,-4.092049717393878,-5.168716438087729,-5.910936541825766,-5.68630106872282,-3.332074534622392
-1.5670988452507248,-3.481473296526375,-4.637995902788597,-2.596571234398933,-3.794041767192969,-4.675455320658988,-6.000700669069051,-5.737324780523558,-3.183074484767211
-1.9132653561034845,-4.21398718333626,-4.897280046642029,-3.177626185800911,-4.347122068851776,-5.049359022766787,-5.966381766740519,-5.9719588266293675,-3.532298016687394
-2.690117674295594,-4.371619616039247,-6.379250457271768,-4.311978320362713,-5.0823097757451094,-4.979866689979621,-6.090901751374365,-12.206072645530174,-3.5277943700814363
-2.8531009214405523,-4.399863326887416,-5.9110169983167475,-4.537223728467984,-5.443523732939153,-5.108855859968437,-6.703707292991348,-12.206072645530174,-3.4640304778638824
-2.927901901507756,-6.653967689265506,-5.749240825485238,-3.98386015017088,-5.213767048815239,-5.774876194237093,-6.405460539959769,-12.206072645530174,-4.830229446101207
-3.070757654090433,-12.206072645530174,-12.206072645530174,-4.164365411897626,-5.471157375617794,-5.89620018653516,-6.28755305483329,-12.206072645530174,-4.9456903243201245
-2.820618631476245,-12.206072645530174,-5.62818013391333,-3.9430071444797576,-4.997182786198878,-5.678003622968895,-6.052939180081564,-12.206072645530174,-5.017942728479063
-2.6009025343506575,-5.7723241979258155,-5.335940524472486,-3.641025575742335,-4.760367630148692,-4.662629292090251,-5.818083168210198,-12.206072645530174,-4.414416198944348
-2.7002717518297583,-6.442572626995036,-5.212270321043255,-3.897861110131354,-5.1372080400739595,-4.8312658404741455,-5.83504524255687,-6.09173050652776,-4.782996501535377
-2.862523407935712,-12.206072645530174,-6.077167108243598,-3.978184175682347,-5.334145807966699,-5.141425760778304,-5.997976101336678,-12.206072645530174,-4.990056791398666
-2.548388705182081,-12.206072645530174,-5.6797564256333875,-3.537192859080183,-5.282124777015795,-5.17781766880642,-6.071626995283459,-6.444586831458864,-4.269229304796889
-3.3671470310575837,-12.206072645530174,-12.206072645530174,-4.128130120625261,-5.514181229209348,-6.201006027453906,-5.944160820472979,-12.206072645530174,-5.018880139616672
-3.348459591061781,-12.206072645530174,-6.450904647406321,-4.239853688063203,-5.511924781686743,-6.0577099107394625,-6.330168231558071,-5.145436635621779,-4.8427872247223895
-3.209567531760332,-12.206072645530174,-6.077895583436924,-4.199014649613718,-5.578499368309855,-6.1370259539144065,-6.181139473779229,-12.206072645530174,-4.896976484714773
-3.423010875395746,-12.206072645530174,-12.206072645530174,-4.403979771058048,-5.748338306278394,-5.998633381910396,-6.4697365049660895,-12.206072645530174,-4.9958265862726305
-3.4786739596645804,-12.206072645530174,-12.206072645530174,-4.385233370760555,-5.63398676552965,-6.315842139698311,-5.94973544413503,-12.206072645530174,-4.838719186706207
-3.26722933938297,-12.206072645530174,-12.206072645530174,-4.254487047114275,-5.633067846243748,-6.303730064775776,-12.206072645530174,-12.206072645530174,-4.839631289877276
-3.391021531685881,-12.206072645530174,-6.448695692908154,-4.5153750954600245,-5.817670580409648,-5.967766770666449,-12.206072645530174,-12.206072645530174,-5.275248901439725
-3.3747592299972826,-12.206072645530174,-6.099500193294486,-4.416488895241555,-5.456653995247574,-5.862190102442973,-6.460807274797272,-12.206072645530174,-5.370635833130072
-3.4344651686918413,-12.206072645530174,-6.559953888829133,-4.435462517502441,-5.67854025702879,-6.325113492967933,-6.145924274685577,-12.206072645530174,-5.325119146869689
-3.5738514990981165,-12.206072645530174,-12.206072645530174,-4.623332832787718,-5.96978368480003,-6.761342459327319,-12.206072645530174,-12.206072645530174,-5.382570224479509
-3.5064859999046627,-12.206072645530174,-6.387634390357014,-4.481291455774384,-5.628801726339566,-6.176352754934452,-6.092089625998991,-6.633163005359922,-5.498303629620815
-3.1560886019835883,-12.206072645530174,-12.206072645530174,-4.08936657299549,-5.144646859127956,-5.722831969627741,-6.380755957468223,-12.206072645530174,-5.5234919790713475
-3.2952059680622954,-12.206072645530174,-6.557456217854378,-4.523632411868186,-5.512566589928502,-6.087611637023897,-6.484398518654928,-6.508263978585667,-5.327658848405367
-3.269125690133095,-12.206072645530174,-12.206072645530174,-4.3778271448875845,-5.464404537005263,-5.910355454379,-6.355554341805027,-12.206072645530174,-5.179147914633201
-3.1655753711732726,-12.206072645530174,-6.205818341764894,-4.3397436918584775,-5.299812083080424,-5.738267713885704,-6.015657244676693,-12.206072645530174,-4.986125381121272
-3.2430683687637667,-12.206072645530174,-12.206072645530174,-4.4499346662410755,-5.574084833976467,-5.908853939313943,-6.366957734436323,-12.206072645530174,-4.6299080596027276
-3.30682218427224,-12.206072645530174,-12.206072645530174,-4.567267648939624,-5.552797572046412,-5.880351170930135,-6.320023060006615,-12.206072645530174,-4.997718081663366
-3.2888665154396493,-12.206072645530174,-6.486581533444644,-4.343091039085827,-5.337961513336688,-5.742133150401816,-6.315457139436336,-12.206072645530174,-4.94779796917275
-3.2665241911370204,-12.206072645530174,-6.500216322784244,-4.425184772519921,-5.545815856220979,-5.8797042339109336,-6.416770795253933,-12.206072645530174,-4.857547664821354
-3.3331742201920234,-12.206072645530174,-5.891498676416562,-4.423239538922723,-5.693169887895369,-5.913662748396465,-6.440465328434085,-12.206072645530174,-4.999968536769514
-3.346176099862923,-12.206072645530174,-12.206072645530174,-4.488311933367309,-5.468151220282711,-5.744163628860829,-6.348839736161108,-12.206072645530174,-4.810525760601489
-3.4867078855255498,-12.206072645530174,-12.206072645530174,-4.451421987145439,-5.383583140716444,-5.369082164112041,-6.31558822202104,-12.206072645530174,-4.978858322743862
-3.4541919434373827,-12.206072645530174,-6.427908379069416,-4.517255283966831,-5.447761904320699,-5.945658258843156,-6.306894454592746,-12.206072645530174,-5.028118793649234
-3.3122547956576645,-12.206072645530174,-6.417612681950203,-4.389543616523584,-5.539132392677949,-6.062425783125392,-6.403410007414816,-6.901771219234996,-5.207027438957193
-3.3101460761840236,-12.206072645530174,-6.550018598884773,-4.4704357298347945,-5.6557586040146735,-5.902156343179292,-6.508371960856558,-12.206072645530174,-4.885542241833839
-3.487395998122034,-12.206072645530174,-6.012617093134601,-4.547921609546246,-5.834898842943814,-6.248370177066068,-6.620507800952833,-12.206072645530174,-4.97671499759626
-3.479391274447668,-12.206072645530174,-12.206072645530174,-4.56355042976434,-5.548492244363277,-5.926914651035106,-6.62746495834022,-12.206072645530174,-4.96104844736267
-3.413841381185492,-12.206072645530174,-6.4240959398119175,-4.48404970358577,-5.466253531038344,-6.028680551034253,-6.887794821004619,-12.206072645530174,-4.917049327165722
-3.376409846747782,-12.206072645530174,-6.459518079030103,-4.481925558679465,-5.53536158603374,-6.1167928770379385,-12.206072645530174,-12.206072645530174,-4.903106520808878
-2.935636582184841,-6.724097948065138,-6.088558436777322,-4.091049676325248,-5.225667642836223,-5.773421340466848,-6.1156201444732226,-12.206072645530174,-4.7240826717331625
-2.9956765351074073,-12.206072645530174,-5.7440658642501345,-4.198048317731929,-5.341116731443812,-5.814395091817976,-5.992789424370398,-12.206072645530174,-4.566033707151651
-3.1521687972662327,-12.206072645530174,-6.20118361142446,-4.297640634304817,-5.274197600929996,-5.782720492724045,-12.206072645530174,-12.206072645530174,-4.7073651617029055
-2.7571228891777624,-5.2916023627356505,-5.992845099632231,-3.8817109917759183,-5.0989022408019355,-5.350440478823446,-5.944402732817946,-12.206072645530174,-3.940638398320266
-2.7469281022222516,-5.085857402053456,-12.206072645530174,-4.097731029836267,-5.263353199647941,-5.286145939799146,-6.088983003360963,-12.206072645530174,-3.7634521065224993
-2.855898298990604,-5.134977833837195,-6.015112775257691,-4.102134243161335,-5.463615212483468,-5.212989572656093,-12.206072645530174,-12.206072645530174,-3.7937492457520476
-2.8810035330675023,-5.620039483023742,-5.973247489889429,-4.078276074626239,-5.323972872571533,-5.240795152224843,-6.587727514576945,-12.206072645530174,-3.8757352430191627
-2.906295856020162,-5.690856377770068,-5.927670928341306,-4.075351085729567,-5.073555126018371,-5.224352661799457,-5.959079838590776,-12.206072645530174,-3.9876736515070212
-2.848461324900038,-5.448855878117273,-6.147544019193009,-4.0482391416107575,-5.086226673647201,-5.5474974456021755,-6.350543521270279,-12.206072645530174,-4.034176232726469
-2.272700809746609,-12.206072645530174,-12.206072645530174,-3.4183074882477285,-4.233117507815842,-4.99054903055805,-5.702475728820558,-5.440717225166898,-4.429941725831408
-2.3393291635600026,-12.206072645530174,-6.058699821217372,-3.4509049865516532,-4.2631599552604245,-4.915131269444694,-5.709914738612044,-5.949368740231277,-4.577339575238712
-2.8237828215473266,-12.206072645530174,-12.206072645530174,-3.9668187420012653,-4.8075353607141365,-5.4196871268177444,-6.23160879479563,-6.667359015309985,-4.579039193727775
-3.021568985376363,-12.206072645530174,-5.313040014814612,-4.117764971406512,-5.142183055418858,-5.567265617967734,-6.2667064536263615,-12.206072645530174,-5.584068770606707
-3.0373689748577095,-12.206072645530174,-6.420810957008146,-3.9824627445520124,-4.873452065050532,-5.281912465776955,-5.772841598337781,-6.453143879649119,-4.603717741296746
-2.1404068065085142,-4.714543408462733,-5.421259311523083,-3.1678024596633,-4.783747959492321,-4.484339355137158,-5.558237979166212,-12.206072645530174,-3.382051087352415
-2.0206804528098847,-4.540344424857877,-5.651552519072742,-3.112982930948833,-4.712682793513055,-4.480554545827567,-5.7788207255388775,-5.956456154873039,-3.0163401445718914
-2.478356306207918,-4.81148304634709,-5.384408948497031,-3.558757251178279,-5.032093483078713,-4.950129738191415,-6.0778162144811345,-12.206072645530174,-3.3337671704931084
-2.387449637895834,-4.560589918630873,-5.940341867274267,-3.5140537209421097,-4.858434084680808,-4.987982174492683,-5.941700761823352,-12.206072645530174,-3.331003295922007
-2.562119753569248,-4.595487217605757,-6.44913873723026,-3.77857569758865,-5.134495376402667,-5.047044850256537,-6.082844141792879,-6.58482576097631,-3.3272154960284333
-2.436392055012898,-4.79855616840839,-5.3289011178704815,-3.568153517486102,-5.0746670636541005,-5.069531363844976,-5.626890046985034,-12.206072645530174,-3.4778063463844586
-2.4351834467490296,-4.388293510584305,-6.292026544151853,-3.6604661232082383,-4.851555368700204,-5.0092049675012165,-5.582062930559269,-12.206072645530174,-3.3383149247923543
-2.4189344655866183,-5.302621214830564,-5.569319853259814,-3.678125090146397,-4.913174972957968,-4.438167871895767,-5.90764485814,-12.206072645530174,-3.7762435914980164
-2.5621154886634523,-4.471998958215143,-6.340787724486821,-3.8534522560703666,-4.765454555152941,-4.745218194276202,-6.28606811796045,-12.206072645530174,-3.557624620885411
-2.4905962046527623,-4.464414824173984,-6.438809709284042,-3.8581696807163186,-4.682183312480638,-4.650952692697181,-6.164226344361319,-6.763203089054192,-3.39895698323001
-2.6617039064650267,-5.091679202804322,-6.064063197322869,-3.838314795311478,-4.650159602159632,-4.680342539779644,-6.079943910152997,-12.206072645530174,-3.8847375620087297
-2.81154800268957,-5.156868673623716,-5.99242861166892,-4.111321193210028,-5.001875324907848,-5.290666112190571,-6.273398372433745,-12.206072645530174,-3.868732364524333
-2.6235468002071016,-4.114569331007463,-12.206072645530174,-4.084242361713594,-5.263187895740387,-5.098380212789101,-6.395506668142655,-12.206072645530174,-3.232444970741023
-3.1009816842730884,-3.68867947411127,-12.206072645530174,-4.827688932533459,-6.902767737471098,-12.206072645530174,-12.206072645530174,-12.206072645530174,-3.1234520151563623
-2.5769561513861543,-3.1940612684937624,-12.206072645530174,-3.963053176540925,-5.8074777109949665,-12.206072645530174,-12.206072645530174,-12.206072645530174,-2.702988035509945
-2.0714336902783077,-2.864616295696454,-4.604670310946441,-3.5402870500641095,-5.1151628234501905,-5.1151628234501905,-5.1151628234501905,-12.206072645530174,-2.2827334472914447
-1.7897315268938179,-2.6591886109122482,-4.268340870270065,-3.1464388909786942,-4.509405564003712,-4.604670310946441,-4.9611310991931665,-6.212111218223605,-2.2442690161712098
-2.0874333916093883,-3.1464388909786942,-4.42243204930892,-2.9956322785536575,-4.604670310946441,-4.342421380081523,-4.709975300354218,-6.212111218223605,-2.5769561513861543
-1.6194629960811888,-2.733291088968005,-3.772043695374705,-2.6735763132421337,-3.963053176540925,-4.199371800089807,-4.604670310946441,-12.206072645530174,-2.631019717932791
-1.7544347831679012,-2.9373690302570763,-3.9117730366729386,-2.8133273868987323,-4.074247860522978,-4.268340870270065,-4.827688932533459,-12.206072645530174,-2.631019717932791
-1.2946089245853802,-2.3644073066373883,-3.2967022403327073,-2.2925852584157123,-3.352264370552976,-3.963053176540925,-4.42243204930892,-12.206072645530174,-2.4303616479362042
-1.2344148298276716,-2.5132443978197556,-3.352264370552976,-2.2255777566332613,-3.244065435941861,-3.575372213320341,-4.268340870270065,-12.206072645530174,-2.5902005010012834
-2.198180033639255,-3.324097461281307,-4.604670310946441,-3.057501299951623,-4.604670310946441,-4.709975300354218,-5.1151628234501905,-12.206072645530174,-2.847226065254767
-1.8201280800285116,-2.847226065254767,-4.1348541055603105,-2.8133273868987323,-4.342421380081523,-4.509405564003712,-4.827688932533459,-12.206072645530174,-2.465045200692445
-1.9379072577867167,-2.9373690302570763,-4.017105781881298,-2.8133273868987323,-4.42243204930892,-4.709975300354218,-4.709975300354218,-12.206072645530174,-2.465045200692445
-1.9309870543974585,-3.015832945260994,-4.017105781881298,-3.057501299951623,-4.604670310946441,-4.604670310946441,-5.297317866214954,-12.206072645530174,-2.5132443978197556
-1.8838418639400385,-2.864616295696454,-3.9117730366729386,-2.864616295696454,-4.342421380081523,-4.42243204930892,-4.709975300354218,-12.206072645530174,-2.645004981885161
-1.9037754165527232,-2.864616295696454,-4.199371800089807,-2.9186786441116994,-4.268340870270065,-4.342421380081523,-4.9611310991931665,-12.206072645530174,-2.5132443978197556
-1.742940734038207,-2.733291088968005,-3.772043695374705,-2.7967994509548397,-4.268340870270065,-4.604670310946441,-4.604670310946441,-12.206072645530174,-2.312584925072379
-1.9379072577867167,-3.057501299951623,-4.074247860522978,-2.9373690302570763,-4.342421380081523,-4.509405564003712,-4.604670310946441,-12.206072645530174,-2.6591886109122482
-1.8970866521080911,-2.864616295696454,-4.342421380081523,-2.9186786441116994,-4.342421380081523,-4.9611310991931665,-4.9611310991931665,-12.206072645530174,-2.4768789581007713
-1.6712867207611675,-2.733291088968005,-3.411096213841403,-2.7967994509548397,-4.199371800089807,-4.509405564003712,-4.509405564003712,-12.206072645530174,-2.465045200692445
-2.216361526245428,-3.381247706354535,-4.268340870270065,-3.2700375489641336,-4.604670310946441,-4.509405564003712,-4.827688932533459,-12.206072645530174,-2.9186786441116994
-1.9309870543974585,-3.057501299951623,-4.074247860522978,-3.057501299951623,-4.342421380081523,-4.342421380081523,-4.709975300354218,-12.206072645530174,-2.6172273470286096
-2.975831611847655,-4.017105781881298,-12.206072645530174,-4.709975300354218,-5.8074777109949665,-12.206072645530174,-12.206072645530174,-12.206072645530174,-3.015832945260994
-3.015832945260994,-4.017105781881298,-12.206072645530174,-4.709975300354218,-5.8074777109949665,-5.8074777109949665,-12.206072645530174,-12.206072645530174,-3.1009816842730884
-3.1940612684937624,-4.1348541055603105,-12.206072645530174,-4.604670310946441,-5.8074777109949665,-6.212111218223605,-12.206072645530174,-12.206072645530174,-2.9956322785536575
-3.015832945260994,-3.963053176540925,-12.206072645530174,-4.709975300354218,-6.212111218223605,-6.212111218223605,-12.206072645530174,-12.206072645530174,-2.9373690302570763
-2.847226065254767,-3.816485578719082,-12.206072645530174,-4.42243204930892,-5.520211698461814,-12.206072645530174,-12.206072645530174,-12.206072645530174,-3.03645010683255
-3.1940612684937624,-4.268340870270065,-12.206072645530174,-4.709975300354218,-6.212111218223605,-12.206072645530174,-12.206072645530174,-12.206072645530174,-3.057501299951623
-3.03645010683255,-3.9117730366729386,-12.206072645530174,-4.9611310991931665,-6.212111218223605,-6.212111218223605,-12.206072645530174,-12.206072645530174,-2.9564154111770407
-2.8823143065184342,-3.8629947743607915,-12.206072645530174,-4.42243204930892,-6.212111218223605,-12.206072645530174,-12.206072645530174,-12.206072645530174,-2.8823143065184342
-2.830133092904425,-3.68867947411127,-12.206072645530174,-4.827688932533459,-6.212111218223605,-6.212111218223605,-12.206072645530174,-12.206072645530174,-2.8823143065184342
0.6262500400653163,-12.206072645530174,-8.142667878499868,-1.5933952370631217,-12.206072645530174,-0.42744955484228553,-0.9215088224595898,-12.206072645530174,-12.206072645530174
-1.7092306237884634,-5.8074777109949665,-3.015832945260994,-3.6117332449372825,-4.604670310946441,-4.342421380081523,-5.1151628234501905,-4.9611310991931665,-3.5386744327083717
-1.1488377323585846,-4.074247860522978,-2.4533498448837827,-2.419062731052741,-3.4736067971802957,-3.4418631383881704,-5.8074777109949665,-4.199371800089807,-3.6200787779549524
-0.7940620372641861,-12.206072645530174,-2.4888544320360975,-2.2633163040733457,-3.575372213320341,-3.0790051927478124,-4.42243204930892,-3.4736067971802957,-3.4037429450893644
-1.422937598818729,-12.206072645530174,-4.1348541055603105,-2.864616295696454,-4.074247860522978,-3.244065435941861,-6.212111218223605,-4.1348541055603105,-5.066455622563029
-2.702988035509945,-12.206072645530174,-4.827688932533459,-3.6494664517571014,-5.1151628234501905,-4.827688932533459,-6.902767737471098,-6.902767737471098,-5.390538626153781
-2.407890054639469,-12.206072645530174,-4.604670310946441,-3.1699666201653267,-4.199371800089807,-4.709975300354218,-5.8074777109949665,-12.206072645530174,-4.452051400037432
-2.538244137378675,-12.206072645530174,-4.827688932533459,-3.1940612684937624,-4.604670310946441,-4.9611310991931665,-5.297317866214954,-12.206072645530174,-4.149735183232254
-2.1202218704014557,-12.206072645530174,-3.963053176540925,-3.7294931369992335,-4.9611310991931665,-5.1151628234501905,-5.520211698461814,-12.206072645530174,-4.650771033769878
-2.1202218704014557,-4.268340870270065,-3.324097461281307,-3.68867947411127,-4.9611310991931665,-5.297317866214954,-6.212111218223605,-6.902767737471098,-3.4601372323665744
-1.5798548386424522,-12.206072645530174,-3.7294931369992335,-2.5509823517829244,-3.772043695374705,-4.342421380081523,-6.212111218223605,-5.520211698461814,-5.2429375767706805
-1.1519972427355938,-12.206072645530174,-3.352264370552976,-2.4888544320360975,-3.6117332449372825,-2.4533498448837827,-5.297317866214954,-4.604670310946441,-3.96650760089124
-1.3093148016367095,-12.206072645530174,-3.1940612684937624,-2.9956322785536575,-4.017105781881298,-2.975831611847655,-12.206072645530174,-4.604670310946441,-5.523741209739886
-1.1208425603097336,-12.206072645530174,-2.5638849241717083,-2.9956322785536575,-3.8629947743607915,-3.5402870500641095,-12.206072645530174,-4.268340870270065,-5.261070810061212
-0.7765179199928522,-12.206072645530174,-2.733291088968005,-3.1009816842730884,-4.268340870270065,-2.7967994509548397,-4.017105781881298,-3.7294931369992335,-4.4838437813673355
0.16212310116807696,-12.206072645530174,-2.3968408289197662,-1.3547763144033451,-2.7805402520274014,-0.8029508859151465,-4.42243204930892,-3.772043695374705,-3.0344593296598354
-1.6398713470550557,-12.206072645530174,-3.816485578719082,-2.748794073674064,-4.074247860522978,-3.7294931369992335,-5.8074777109949665,-5.520211698461814,-4.643058885902004
-2.9373690302570763,-12.206072645530174,-4.074247860522978,-4.199371800089807,-5.8074777109949665,-6.212111218223605,-5.520211698461814,-12.206072645530174,-4.3532252088094205
-2.0098781662945187,-12.206072645530174,-3.6117332449372825,-2.748794073674064,-4.42243204930892,-4.342421380081523,-4.268340870270065,-6.212111218223605,-3.990232159041174
-2.6735763132421337,-4.342421380081523,-4.9611310991931665,-4.827688932533459,-6.212111218223605,-6.212111218223605,-6.212111218223605,-12.206072645530174,-3.3364938262258823
-3.057501299951623,-4.827688932533459,-5.1151628234501905,-4.827688932533459,-6.212111218223605,-6.212111218223605,-6.902767737471098,-6.902767737471098,-3.6595376007997076
-2.603622620492985,-4.604670310946441,-4.709975300354218,-4.268340870270065,-5.8074777109949665,-6.212111218223605,-6.902767737471098,-6.212111218223605,-3.6900029289660767
-0.8255249531457334,-4.074247860522978,-3.2967022403327073,-2.900331188790738,-4.509405564003712,-2.900331188790738,-12.206072645530174,-3.2967022403327073,-3.6293956657265953
-2.5769561513861543,-6.212111218223605,-3.6117332449372825,-3.816485578719082,-5.520211698461814,-5.1151628234501905,-12.206072645530174,-6.212111218223605,-4.17991498513737
-0.6254791863354096,-12.206072645530174,-2.1036932514821283,-1.7544347831679012,-3.68867947411127,-3.057501299951623,-5.297317866214954,-3.5402870500641095,-3.59872164312217
-0.8486204012255866,-12.206072645530174,-2.4768789581007713,-2.2537473109107453,-4.709975300354218,-4.268340870270065,-12.206072645530174,-3.21875083268005,-6.44196286203759
-1.6819817239098127,-12.206072645530174,-4.42243204930892,-3.1234520151563623,-4.017105781881298,-3.816485578719082,-5.8074777109949665,-5.8074777109949665,-4.608738584231008
-2.603622620492985,-12.206072645530174,-5.520211698461814,-3.7294931369992335,-4.827688932533459,-4.709975300354218,-6.212111218223605,-6.902767737471098,-4.654941953751248
-3.1699666201653267,-12.206072645530174,-6.212111218223605,-4.017105781881298,-5.8074777109949665,-6.212111218223605,-6.212111218223605,-12.206072645530174,-4.93632729626668
-2.419062731052741,-12.206072645530174,-4.604670310946441,-4.074247860522978,-5.520211698461814,-5.520211698461814,-4.074247860522978,-12.206072645530174,-4.5561502545775765
-1.783761538116993,-3.411096213841403,-3.4736067971802957,-3.4736067971802957,-4.827688932533459,-5.8074777109949665,-5.297317866214954,-5.8074777109949665,-2.8446104980218547
-1.0412730578432043,-4.509405564003712,-2.864616295696454,-2.9956322785536575,-3.9117730366729386,-2.847226065254767,-4.827688932533459,-3.7294931369992335,-3.929035183895321
0.42722986146296216,-4.604670310946441,-2.9186786441116994,-1.645039183677074,-3.4418631383881704,-0.26526195873130476,-3.963053176540925,-2.312584925072379,-4.81222324126119
-3.381247706354535,-12.206072645530174,-12.206072645530174,-5.1151628234501905,-5.8074777109949665,-5.520211698461814,-12.206072645530174,-12.206072645530174,-4.708693045073888
-3.1234520151563623,-12.206072645530174,-5.297317866214954,-4.604670310946441,-5.8074777109949665,-6.212111218223605,-6.212111218223605,-12.206072645530174,-4.880815687527033
-2.5769561513861543,-4.709975300354218,-5.8074777109949665,-4.199371800089807,-5.520211698461814,-6.212111218223605,-12.206072645530174,-12.206072645530174,-3.649375802430224
-0.8603712796747495,-3.352264370552976,-3.5402870500641095,-1.9660771427248582,-3.015832945260994,-2.6591886109122482,-4.509405564003712,-4.268340870270065,-2.9796862158697475
-1.4960869059476452,-4.9611310991931665,-3.575372213320341,-2.9186786441116994,-3.8629947743607915,-3.4418631383881704,-6.902767737471098,-4.604670310946441,-3.9516967682613573
-1.2801161798417284,-5.297317866214954,-3.244065435941861,-2.8133273868987323,-3.7294931369992335,-3.963053176540925,-12.206072645530174,-4.268340870270065,-3.866948623119003
0.07881580148570148,-3.5402870500641095,-2.7967994509548397,-1.604425495610564,-2.900331188790738,-1.6554556732676742,-12.206072645530174,-2.0479041156816797,-3.0314114346017376
-0.14040639999336674,-12.206072645530174,-2.3859123555837995,-1.6502338656267672,-3.506391244540661,-1.9105092220048974,-12.206072645530174,-4.1348541055603105,-5.446034821659894
-0.5499043470003177,-12.206072645530174,-3.6494664517571014,-1.8017795025103809,-2.5132443978197556,-1.8904423301326407,-4.342421380081523,-4.42243204930892,-3.8558966293361525
-1.1615361141286793,-12.206072645530174,-3.816485578719082,-2.525666146261299,-3.68867947411127,-2.375102023833223,-5.297317866214954,-5.520211698461814,-4.546987580892255
-2.4303616479362042,-12.206072645530174,-5.297317866214954,-3.68867947411127,-4.42243204930892,-4.9611310991931665,-5.520211698461814,-12.206072645530174,-5.067461104306897
-2.9564154111770407,-5.8074777109949665,-4.604670310946441,-4.42243204930892,-5.8074777109949665,-6.212111218223605,-6.902767737471098,-12.206072645530174,-4.001032263320239
-3.057501299951623,-4.42243204930892,-4.709975300354218,-4.9611310991931665,-6.212111218223605,-6.902767737471098,-6.902767737471098,-12.206072645530174,-3.411692399813944
-2.1119234119250896,-3.963053176540925,-3.816485578719082,-3.4736067971802957,-4.827688932533459,-6.212111218223605,-5.520211698461814,-6.212111218223605,-3.405936338559189
-1.6712867207611675,-3.963053176540925,-3.2967022403327073,-2.900331188790738,-3.9117730366729386,-4.604670310946441,-5.520211698461814,-5.297317866214954,-3.4344750289863577
-0.017141072377916698,-12.206072645530174,-1.9877378574696227,-1.190711130342751,-2.465045200692445,-2.0794015424798147,-2.9564154111770407,-2.7805402520274014,-3.935221114730244
-1.7486712445482846,-12.206072645530174,-4.604670310946441,-2.8823143065184342,-4.709975300354218,-3.4736067971802957,-5.8074777109949665,-5.297317866214954,-4.612508568516485
-3.244065435941861,-12.206072645530174,-5.8074777109949665,-4.509405564003712,-5.520211698461814,-5.8074777109949665,-6.902767737471098,-12.206072645530174,-5.031705518801291
-3.1940612684937624,-6.212111218223605,-5.8074777109949665,-5.1151628234501905,-6.902767737471098,-6.902767737471098,-6.902767737471098,-6.902767737471098,-3.9818178010600422
-2.4888544320360975,-4.074247860522978,-4.604670310946441,-4.268340870270065,-5.520211698461814,-5.8074777109949665,-6.212111218223605,-6.902767737471098,-3.413986872605964
-2.0325197885704314,-3.4736067971802957,-4.604670310946441,-3.506391244540661,-5.1151628234501905,-5.520211698461814,-6.212111218223605,-6.902767737471098,-2.983954099365562
