;Chlorophyll a, total;Divinyl chlorophyll a;Chlorophyll b;19-Hexanoyloxyfucoxanthin;19-Butanoyloxyfucoxanthin;Fucoxanthin;Peridinin;Alloxanthin;Zeaxanthin
6899;-2.71810053695571;-3.7722610630529827;-7.127920981564427;-3.9120230054281406;-4.828313737302287;-4.828313737302287;-6.572813237737385;-17.37141679535409;-2.9313202864725327
6900;-2.4304184645039295;-3.4112477175156535;-5.830648221584563;-4.074541934925914;-4.828313737302287;-4.828313737302287;-6.733311832296752;-19.22974102160352;-2.8647040111475848
6901;-2.9759296462578093;-3.9120230054281406;-7.640224799210583;-4.342805921520592;-5.115995809754064;-5.115995809754064;-6.1749120041371555;-18.468095489204305;-3.146555163288572
6902;-2.8134107167600346;-3.963316299815691;-7.614611400449611;-4.135166556742349;-4.961845129926808;-5.299603360460631;-6.311152091525519;-13.190360332451688;-3.146555163288572
6903;-2.937463365430013;-4.135166556742349;-14.643546809659417;-3.963316299815691;-5.115995809754064;-4.961845129926808;-7.061480152279761;-15.69611177907546;-3.057607677272076
6904;-2.6882475738060285;-3.6119184129778037;-8.869418927635257;-4.074541934925914;-5.298317366548014;-4.961845129926808;-6.714484931069745;-15.474304464278156;-3.146555163288572
6905;-2.5770219386958044;-3.4737680744969874;-7.75543395953277;-4.017383521085966;-4.961845129926808;-5.298317366548014;-6.400284298225171;-12.618352462492616;-2.937463365430013
6906;-2.3859667019330955;-3.506557897319978;-6.489524145263649;-3.863232841258709;-4.422848629194127;-4.509860006183756;-6.336656360938835;-18.436317848948715;-2.7729087734507045
6907;-3.036554268074244;-4.135166556742349;-10.793638182171136;-4.422848629194127;-5.516133495075966;-5.830006757144178;-12.362798156562176;-15.997420135799594;-3.540459448995659
6908;-2.8134107167600346;-3.9120230054281406;-8.83258766336856;-3.9120230054281406;-5.298317366548014;-4.828313737302287;-6.381622886381372;-15.669561912273466;-2.9187712324178605
6909;-2.63108915996608;-3.7722610630529827;-7.76423338858741;-3.863232841258709;-4.828313737302287;-4.422848629194127;-5.615600991028926;-22.8207825720841;-2.7030626595911693
6910;-2.6172958378337445;-3.7722610630529827;-7.286632724509203;-3.506557897319978;-4.342805921520592;-4.828313737302287;-6.740729344362199;-19.453015905405557;-2.6592600369327766
6911;-2.538307426515114;-3.540459448995659;-7.052913238528888;-3.8167128256238163;-4.681983604992975;-4.607101917236715;-6.0112459108321366;-18.543993964598894;-2.8647040111475848
6912;-2.937463365430013;-4.074541934925914;-14.253137680232623;-3.9120230054281406;-5.115995809754064;-5.008715474587797;-7.121161390442186;-18.09989898280742;-3.036554268074244
6913;-2.9187712324178605;-4.135166556742349;-7.721655030240177;-4.017383521085966;-5.115995809754064;-5.5214609178622185;-6.133890340265435;-14.509773006925538;-3.0791138824930395
6914;-2.9759296462578093;-3.8167128256238163;-9.639358502032275;-4.199705077879919;-4.961845129926808;-5.173329403017285;-6.415383218787257;-12.692641908637055;-3.057607677272076
6915;-2.364460496712132;-3.442019376182407;-5.832109407796692;-3.575550768806929;-4.60517018598808;-4.634841920062734;-5.704297781261513;-22.674467426028087;-2.847312268435716
6916;-2.1541650878757714;-3.036554268074244;-6.489070082800083;-3.506557897319978;-4.422848629194127;-4.740089698845405;-6.309249031012797;-18.557303587356863;-2.719920373672696
6917;-3.170085660698766;-4.017383521085966;-11.609141157617445;-3.963316299815691;-4.961845129926808;-4.961845129926808;-9.50444334864494;-13.332585464373054;-2.7333680090864982
6918;-2.847312268435716;-3.6496587409606507;-7.904464967984073;-3.9120230054281406;-4.961845129926808;-5.298317366548014;-6.481436335668548;-11.835304410926419;-2.8134107167600346
6919;-2.71810053695571;-3.442019376182407;-7.4367200460587455;-3.863232841258709;-5.115995809754064;-5.298317366548014;-6.154884194280938;-14.35686255808074;-2.7333680090864982
6920;-2.882403588246986;-4.017383521085966;-10.34475249987406;-4.422848629194127;-5.581676976339492;-5.713870069240609;-7.033297058312977;-18.66098379911424;-2.4418471603275522
6921;-2.563949857128452;-3.506557897319978;-7.0694163340586105;-3.8167128256238163;-4.710530701645905;-4.605864887642786;-5.959579684581655;-18.51492074842801;-2.71810053695571
6922;-2.882403588246986;-3.863232841258709;-10.56267270081054;-4.342805921520592;-5.200422579128493;-5.279725832330772;-6.506632238159555;-13.526879360481386;-3.101092789211815
6923;-2.63108915996608;-3.6496587409606507;-7.070914321409545;-3.8167128256238163;-4.509860006183756;-4.6517423150576285;-6.687980823273847;-20.734625421208122;-2.882403588246986
6924;-2.8302178350764158;-3.863232841258709;-10.528852335762807;-3.9120230054281406;-5.115995809754064;-5.085383147683906;-6.450974160155305;-13.586001425918205;-3.0791138824930395
6925;-2.8647040111475848;-4.074541934925914;-12.633703313874275;-3.963316299815691;-5.158941880164706;-5.224783131802664;-6.488256572812805;-13.3447285298142;-3.101092789211815
6926;-3.0791138824930395;-4.268697949366871;-8.380159031876413;-4.199705077879919;-5.5214609178622185;-5.896702878186915;-6.5743042953469235;-15.365505044239319;-3.101092789211815
6927;-2.780620893937044;-3.863232841258709;-9.46645955590055;-3.963316299815691;-4.961845129926808;-5.024231518673137;-6.527799275408841;-13.104114792054736;-3.092683799630439
6928;-2.7646205525906025;-3.688879454113932;-11.665552610080026;-3.9120230054281406;-5.150132245749728;-5.1462278087497655;-6.443014241212717;-12.564655380245378;-2.9187712324178605
6929;-3.218875824868198;-4.135166556742349;-12.247245766692757;-4.710530701645905;-5.7382901275104645;-6.159242351331951;-10.67802501404992;-16.439291382963866;-3.4370318346713677
6930;-3.29683736633791;-4.60517018598808;-10.976446269021777;-4.509860006183756;-5.298317366548014;-5.595000724677768;-9.027000812032945;-18.147296507016147;-3.4112477175156535
6931;-3.057607677272076;-4.342805921520592;-12.040841974422774;-4.199705077879919;-5.289395442437198;-5.459715683823292;-10.381337156018303;-17.4413752454996;-3.35240721749272
6932;-2.9759296462578093;-4.199705077879919;-11.689266641485913;-4.268697949366871;-5.120214718762884;-5.238283690138763;-6.658393964839759;-14.603358222750336;-3.244193632852488
6933;-2.9759296462578093;-4.268697949366871;-9.653935558237292;-4.509860006183756;-5.65499759591535;-5.9563002384696935;-6.742886716858212;-20.660936248732973;-3.3242363405260242
6934;-3.170085660698766;-4.60517018598808;-10.380394346107101;-4.961845129926808;-8.474754102699196;-6.688712153516543;-13.82237774758671;-21.60412062851381;-3.4667843101061417
6935;-3.7722610630529827;-4.961845129926808;-24.097952137560828;-4.710530701645905;-5.7665482191087145;-8.163275536221839;-14.236398497849898;-21.965263593882128;-3.4737680744969874
6936;-3.442019376182407;-4.60517018598808;-23.679728721851433;-4.342805921520592;-5.5214609178622185;-7.410378940488143;-13.61204338382153;-20.45039228809732;-3.4737680744969874
6937;-3.6119184129778037;-4.828313737302287;-23.494626932774466;-4.828313737302287;-6.078453895547923;-7.989698082440743;-15.194916597256203;-22.181701135948373;-3.540459448995659
6938;-3.6119184129778037;-4.710530701645905;-23.866384054091284;-4.828313737302287;-5.810322661647465;-7.725159030645749;-14.899022605958384;-22.815084314935067;-3.506557897319978
6939;-3.218875824868198;-4.342805921520592;-11.927247388460492;-4.60517018598808;-5.731656941296394;-6.140168507907626;-6.7396843341912485;-25.68508186052874;-3.3242363405260242
6940;-2.9565115604007075;-4.199705077879919;-12.174772585355553;-4.017383521085966;-5.1233722224178555;-5.161873054610153;-6.770741248372365;-16.02182390654574;-3.218875824868198
6941;-2.9957322735539886;-4.199705077879919;-11.318439876064915;-3.963316299815691;-5.097583959676037;-5.064713349937764;-6.81583408241056;-13.062136695240694;-3.442019376182407
6942;-2.71810053695571;-4.135166556742349;-11.315073058847368;-4.135166556742349;-5.160271865026411;-5.276317955046765;-6.4599819554957;-14.64272663118186;-3.5505097848491607
6943;-2.7646205525906025;-4.199705077879919;-8.2467828184726;-3.7722610630529827;-4.948337512034868;-5.103984508499485;-6.605132003962472;-14.644649376338162;-2.9004220937496643
6944;-3.7722610630529827;-4.828313737302287;-20.654795592045453;-4.710530701645905;-5.80914299031399;-6.214608098422136;-8.453548089042922;-20.66372882943808;-3.6496587409606507
6945;-3.35240721749272;-4.710530701645905;-22.60427316260818;-5.115995809754064;-5.868098612702462;-7.714367021596599;-13.713479799895188;-23.127448816537775;-3.540459448995659
6946;-3.218875824868198;-4.509860006183756;-11.474948851239072;-4.422848629194127;-5.115995809754064;-5.5214609178622185;-7.724656279172757;-20.296015088283582;-2.9957322735539886
6947;-3.170085660698766;-4.422848629194127;-12.151905996149335;-4.342805921520592;-5.298317366548014;-5.590658613995262;-7.141352493775276;-23.212476194952398;-3.3242363405260242
6948;-3.170085660698766;-4.509860006183756;-13.01467802278197;-4.199705077879919;-5.115995809754064;-5.2205965921094535;-10.061437128303;-14.216238114371803;-3.381394754365972
6949;-3.0791138824930395;-4.268697949366871;-10.157897465215088;-4.074541934925914;-4.828313737302287;-5.127718452182738;-10.006424745775353;-13.10431802399651;-3.146555163288572
6950;-3.2701691192557485;-4.710530701645905;-9.672647040081868;-4.342805921520592;-5.5214609178622185;-5.827097543823966;-9.399217632380182;-20.107563027964318;-3.540459448995659
6951;-3.4112477175156535;-4.60517018598808;-19.6248718352319;-4.509860006183756;-5.80914299031399;-6.091253356566259;-8.443792755063066;-20.084565093165434;-3.688879454113932
6952;-3.506557897319978;-4.509860006183756;-24.019072329148038;-4.60517018598808;-5.5214609178622185;-8.057617473624509;-13.292375862137442;-23.148710776666505;-3.506557897319978
6953;-3.6496587409606507;-4.710530701645905;-24.062923250424543;-4.509860006183756;-5.5214609178622185;-8.045033281777377;-13.58556122252361;-22.234304414762423;-3.540459448995659
6954;-3.6496587409606507;-4.828313737302287;-23.79198056079413;-4.60517018598808;-5.646903882609979;-8.172401149163194;-14.56355809145649;-21.36556045625454;-3.4737680744969874
6955;-3.1235656450638736;-4.268697949366871;-12.3488357299067;-4.199705077879919;-4.828313737302287;-5.19674797603181;-12.504282921886684;-12.863759043148564;-3.2701691192557485
6956;-3.244193632852488;-4.268697949366871;-10.986911872474598;-4.828313737302287;-5.5214609178622185;-5.80914299031399;-10.080882574843997;-20.37051793891879;-3.442019376182407
6957;-3.146555163288572;-4.268697949366871;-11.557126004568932;-4.422848629194127;-5.5214609178622185;-5.80914299031399;-6.635056997179219;-18.517746568400042;-3.218875824868198
6958;-3.244193632852488;-4.422848629194127;-9.738234498284982;-4.710530701645905;-5.868336617160135;-6.165728338786843;-6.748079573371745;-25.458566954247644;-3.037179463468162
6959;-3.036554268074244;-4.135166556742349;-11.93233623297885;-4.199705077879919;-4.828313737302287;-5.057940651257773;-11.179246211693403;-14.34833432286122;-3.057607677272076
6960;-3.4112477175156535;-4.342805921520592;-22.581640883533133;-4.509860006183756;-5.5214609178622185;-6.214608098422136;-9.667185853916434;-20.460072346013803;-3.35240721749272
6961;-3.057607677272076;-4.017383521085966;-11.189252552960452;-4.509860006183756;-5.80914299031399;-6.1541677092819445;-7.9140352126877245;-15.09733546809151;-3.381394754365972
6962;-2.8647040111475848;-3.688879454113932;-7.3642801978033114;-4.60517018598808;-5.5214609178622185;-5.626692131525215;-6.254789841755658;-12.828250008446298;-2.9334895219260813
6963;-2.9759296462578093;-3.8167128256238163;-8.856491396977267;-4.017383521085966;-5.115995809754064;-5.298317366548014;-6.069151644776533;-14.45695103958525;-2.6882475738060285
6964;-3.3242363405260242;-4.199705077879919;-11.09962760648072;-4.422848629194127;-5.5214609178622185;-6.214608098422136;-7.8103763766183105;-16.985422365675888;-2.9565115604007075
6965;-3.3242363405260242;-4.268697949366871;-11.810450809821273;-4.60517018598808;-5.80914299031399;-6.214608098422136;-6.722820269077865;-19.2118183943045;-3.0791138824930395
6966;-2.7488721956224635;-3.688879454113932;-9.548352300023835;-4.074541934925914;-5.298317366548014;-5.32693984460458;-6.452887907523223;-12.163171291657834;-3.015934980871508
6967;-3.146555163288572;-4.017383521085966;-11.46476184741167;-4.509860006183756;-5.5214609178622185;-6.214608098422136;-6.749074731113634;-15.136339950457405;-3.0791138824930395
6968;-3.218875824868198;-4.017383521085966;-10.348958110663958;-4.710530701645905;-5.80914299031399;-6.173972754750867;-6.770146550013575;-17.29067992474951;-3.036554268074244
6969;-2.8647040111475848;-3.8167128256238163;-6.150404302633219;-4.710530701645905;-6.214608098422136;-6.214608098422136;-6.470111669750917;-13.682096093743894;-2.8647040111475848
6970;-2.8134107167600346;-3.6496587409606507;-6.714211620791731;-4.199705077879919;-5.5214609178622185;-6.214608098422136;-6.42371140506011;-11.989918110387295;-2.9004220937496643
6971;-2.513306124309697;-3.170085660698766;-5.396606821492493;-4.017383521085966;-4.961845129926808;-5.80914299031399;-6.533020687531879;-20.956736993389317;-2.5511746656397287
6972;-2.7030626595911693;-3.7297014486341866;-6.397034576764789;-4.017383521085966;-5.5214609178622185;-5.5214609178622185;-6.15318067482524;-14.465890115109742;-2.64507540194082
6973;-2.5770219386958044;-3.2701691192557485;-7.2875443227779035;-3.9120230054281406;-5.298317366548014;-5.488715065406285;-6.417092705789413;-13.570424509048607;-2.525728644308254
6974;-2.63108915996608;-3.506557897319978;-6.7309963850321095;-4.199705077879919;-5.496944232045308;-5.652053674147253;-6.335767157637724;-14.526190746583733;-2.6172958378337445
6975;-2.5010360317178826;-3.29683736633791;-7.947264737904081;-4.199705077879919;-5.5214609178622185;-5.298317366548014;-7.274954476956;-17.27635265443799;-2.4418471603275522
6976;-2.2926347621408762;-3.146555163288572;-5.13879042829817;-4.199705077879919;-5.5214609178622185;-5.115995809754064;-6.883740028573539;-23.24414561121151;-2.453407982728628
