,"Chlorophyll a, total",Divinyl chlorophyll a,Chlorophyll b,19-Hexanoyloxyfucoxanthin,19-Butanoyloxyfucoxanthin,Fucoxanthin,Peridinin,Alloxanthin,Zeaxanthin
8609,-2.0325579557809856,0.0,-4.605170185988091,-3.575550768806933,-4.3428059215206005,-5.298317366548036,-6.214608098422191,-6.907755278982137,0.0
8610,-0.707246104939447,0.0,-3.146555163288575,-2.353878387381596,-2.8473122684357177,-4.074541934925921,-6.214608098422191,0.0,-3.506557897319982
8611,-1.1457038962019601,0.0,-3.7722610630529876,-3.1941832122778293,-3.4420193761824103,-5.115995809754082,-6.907755278982137,-6.214608098422191,-2.8824035882469876
8612,-1.4354846053106625,0.0,-3.575550768806933,-2.7333680090865,-3.473768074496991,-4.710530701645918,-6.214608098422191,-4.8283137373023015,-3.3813947543659757
8613,-2.8824035882469876,0.0,-5.809142990314028,-4.135166556742356,-5.521460917862246,-5.809142990314028,-6.907755278982137,-6.907755278982137,-4.3428059215206005
8614,-2.9374633654300153,0.0,-5.809142990314028,-4.268697949366879,-5.298317366548036,-5.809142990314028,-6.214608098422191,-6.907755278982137,-4.961845129926823
8615,-0.8232558659069656,0.0,-2.322787800311565,-2.385966701933097,-3.2441936328524905,-3.863232841258714,-5.521460917862246,0.0,-3.3242363405260273
8616,-2.0325579557809856,0.0,-4.961845129926823,-3.170085660698769,-4.268697949366879,-4.8283137373023015,-5.809142990314028,-6.907755278982137,-2.9374633654300153
8617,-0.9493305859523552,-6.214608098422191,-3.6888794541139363,-2.396895772465287,-3.123565645063876,-2.120263536200091,-4.268697949366879,-5.521460917862246,-4.268697949366879
8618,-0.45728485683796083,-4.135166556742356,-2.8824035882469876,-2.198225077669803,-3.4420193761824103,-3.912023005428146,-3.7297014486341915,-5.298317366548036,-1.4271163556401458
8619,-2.7333680090865,0.0,-4.710530701645918,-4.268697949366879,-5.809142990314028,-6.214608098422191,-6.907755278982137,-6.907755278982137,-2.7333680090865
8620,-1.6044503709230613,0.0,-3.2441936328524905,-2.7488721956224653,-3.912023005428146,-4.422848629194137,-5.115995809754082,-6.907755278982137,-2.5257286443082556
8621,-2.823461052613538,0.0,-4.683131727457804,-3.8824642031866015,-5.059300466077537,0.0,-6.907755278982137,-7.002065958453378,0.0
8622,-3.372609924810243,0.0,-5.853443249210607,-3.8824642031866015,-4.8941864814530085,0.0,-6.907755278982137,-6.9485772735023925,0.0
8623,-2.823461052613538,0.0,-4.683131727457804,-3.8824642031866015,-5.059300466077537,-4.848516444619821,-6.907755278982137,-7.002065958453378,-6.2659013928097425
8624,-3.372609924810243,0.0,-5.853443249210607,-3.8824642031866015,-4.8941864814530085,-4.996732388927264,-6.907755278982137,-6.9485772735023925,-6.708904420236972
8625,-1.1123056158001123,0.0,-6.074846156047033,-4.098352583619639,-4.312500572025272,-1.3074831806956009,-6.907755278982137,-4.213128098212068,-6.907755278982137
8626,-2.0463936876336355,0.0,-6.907755278982137,-3.6156289923743437,-4.374058465024705,-3.937340813412436,-4.546901277864116,-5.259096653394756,-6.907755278982137
8627,-1.6044503709230613,0.0,-6.907755278982137,-2.622790357151387,-6.907755278982137,-2.4270151713722226,-5.115995809754082,-5.051457288616511,-6.907755278982137
8628,-0.9720677473431534,0.0,-6.907755278982137,-2.7150748160391744,-2.650725134482941,-1.9085180298382507,-6.907755278982137,-5.44914025628262,-6.907755278982137
8629,2.038918981491313,0.0,-2.5034780353734356,-6.907755278982137,-6.907755278982137,1.4184953009078785,-6.907755278982137,-1.88321707971689,-2.2739976361421332
8630,-0.9966876689461842,0.0,-5.083205986931091,-2.484106969617436,-4.374058465024705,-3.158251203051766,-3.4265151896464454,-3.1212954965293367,-6.907755278982137
8631,-2.2321266293454842,-3.123565645063876,-4.672378935681541,-3.7301182021305337,-4.345116280653785,-4.472389074754273,-5.126046145607583,-5.585999438999818,-2.775152004642946
8632,-0.10881090585817961,-2.988359519224578,-3.0865326378804876,-0.7235857697005124,-1.9005926743648538,-2.9329452854552263,-2.3457013840676737,-5.097828505798633,-2.93463717419418
8633,-3.473768074496991,-6.907755278982137,-6.907755278982137,-4.299157156851587,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-4.028556821684098
8634,-3.0383074080932233,0.0,-5.647342593749223,-4.2424908409988475,-4.695365366304988,-4.034199820800435,-6.907755278982137,-7.112510517622734,-7.586506961712834
8635,-3.263823688886101,0.0,-8.00181599578703,-4.786048039103896,-5.997220213623512,-3.4774353287258273,-6.907755278982137,-6.027533970091956,-5.787931090822279
8636,-2.6824966860240202,0.0,-6.173209043713198,-3.269044328648892,-4.47478235844088,-3.974144108476778,-6.907755278982137,-6.907755278982137,-5.75242082463499
8637,-0.172909549028485,-6.907755278982137,0.0,-1.1001909140417325,-2.3629893453436153,-2.4814983845282232,-4.922647631328712,-4.1788052749233735,-2.909629442500588
8638,-2.767549775084861,0.0,-6.254131431360221,-3.55750404390013,-4.249275851745846,-4.005719564718585,-6.907755278982137,-7.226019689522944,-6.990478426493634
8639,-0.34531401015116425,0.0,-4.152821491981077,-1.5376476240356074,-2.9205691439889825,-2.424831826141708,-5.612480316249415,-6.907755278982137,-6.907755278982137
8640,-1.3366841142625883,0.0,-3.1795879264718985,-3.013830686249164,-2.713572018313096,0.016967864129414093,0.0,-4.536683189100788,-5.159105488473989
8641,-4.123711356298393,0.0,-8.094567046517113,-6.448464601536015,-6.907755278982137,-4.808714770204236,-6.907755278982137,-7.077591638038121,-7.464062093862389
8642,-4.913245405658626,0.0,-8.15528131119728,-6.404246232407404,-6.907755278982137,-5.206520180450366,-6.907755278982137,-7.8835488669309965,-7.714134030844803
8643,-1.0180719386852037,0.0,-5.777171049607384,-3.4534194912650413,-5.287809490953808,-1.6457398155807785,-6.907755278982137,-5.597911127375068,-3.5714871351329287
8644,-3.384138750977662,0.0,-7.103368446769845,-4.592931198880048,-4.986096028872747,-4.024696914427951,-6.907755278982137,-6.179598121160517,-6.781953729264866
8645,-3.9351207667202166,0.0,-8.305349386446888,-5.205533976025026,-5.786767994983487,-4.277570438749916,-6.907755278982137,-7.687234887433459,-7.179890936292157
8646,1.3794852063534022,0.0,-4.339268119237205,0.7916980377832535,-3.13127763227603,0.21896336087956536,-4.0560651388661695,-4.038950820033023,-3.6034512908126217
8647,-4.168691024350758,0.0,-6.939717794218442,-6.301003362884493,-7.892580264310286,-4.922243424799763,-6.907755278982137,-6.907755278982137,-7.5484062000073315
8648,0.9887829508299961,-6.907755278982137,0.0,-1.6322910678636045,-6.907755278982137,0.2845373830951434,-1.307356386516208,-6.907755278982137,-6.907755278982137
8649,-1.1803897501573375,0.0,-4.717667217215237,-2.4095135038240345,-3.4398654475530703,-1.5204659586318365,-6.907755278982137,-6.907755278982137,-6.907755278982137
8650,0.208638865111328,0.0,-4.422848629194137,-1.903808973036678,-3.3242363405260273,-0.03149066709137085,-4.268697949366879,-5.521460917862246,-5.298317366548036
8651,-2.396895772465287,0.0,-3.912023005428146,-3.816712825623821,-5.115995809754082,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.0
8652,-1.6713133161521878,0.0,-3.6888794541139363,-3.816712825623821,-4.074541934925921,-4.710530701645918,-6.907755278982137,-6.907755278982137,0.0
8653,-2.617295837833746,0.0,-5.298317366548036,-4.961845129926823,-5.298317366548036,-5.809142990314028,-6.907755278982137,-6.907755278982137,0.0
